nid,day,rid,status,times,Mon,Tue,Wed,Thu,Fri,Sat,Sun,times
899,19,3,1,0.7447,0,0,0,0,0,1,0,74.47
900,19,3,1,0.766,0,0,0,0,0,1,0,76.6
901,19,3,1,0.7872,0,0,0,0,0,1,0,78.72
902,19,3,1,0.8085,0,0,0,0,0,1,0,80.85
903,19,3,1,0.8298,0,0,0,0,0,1,0,82.98
904,19,3,0,0.8511,0,0,0,0,0,1,0,85.11
905,19,3,1,0.8723,0,0,0,0,0,1,0,87.23
906,19,3,0,0.8936,0,0,0,0,0,1,0,89.36
907,19,3,0,0.9149,0,0,0,0,0,1,0,91.49
908,19,3,0,0.9362,0,0,0,0,0,1,0,93.62
909,19,3,0,0.9574,0,0,0,0,0,1,0,95.74
910,19,3,0,0.9787,0,0,0,0,0,1,0,97.87
911,19,3,0,1,0,0,0,0,0,1,0,100
912,20,3,0,0,0,0,0,0,0,0,1,0
913,20,3,0,0.0213,0,0,0,0,0,0,1,2.13
914,20,3,0,0.0426,0,0,0,0,0,0,1,4.26
915,20,3,0,0.0638,0,0,0,0,0,0,1,6.38
916,20,3,0,0.0851,0,0,0,0,0,0,1,8.51
917,20,3,0,0.1064,0,0,0,0,0,0,1,10.64
918,20,3,0,0.1277,0,0,0,0,0,0,1,12.77
919,20,3,0,0.1489,0,0,0,0,0,0,1,14.89
920,20,3,0,0.1702,0,0,0,0,0,0,1,17.02
921,20,3,0,0.1915,0,0,0,0,0,0,1,19.15
922,20,3,0,0.2128,0,0,0,0,0,0,1,21.28
923,20,3,0,0.234,0,0,0,0,0,0,1,23.4
924,20,3,0,0.2553,0,0,0,0,0,0,1,25.53
925,20,3,0,0.2766,0,0,0,0,0,0,1,27.66
926,20,3,0,0.2979,0,0,0,0,0,0,1,29.79
927,20,3,0,0.3191,0,0,0,0,0,0,1,31.91
928,20,3,1,0.3404,0,0,0,0,0,0,1,34.04
929,20,3,0,0.3617,0,0,0,0,0,0,1,36.17
930,20,3,1,0.383,0,0,0,0,0,0,1,38.3
931,20,3,1,0.4043,0,0,0,0,0,0,1,40.43
932,20,3,1,0.4255,0,0,0,0,0,0,1,42.55
933,20,3,1,0.4468,0,0,0,0,0,0,1,44.68
934,20,3,1,0.4681,0,0,0,0,0,0,1,46.81
935,20,3,1,0.4894,0,0,0,0,0,0,1,48.94
936,20,3,1,0.5106,0,0,0,0,0,0,1,51.06
937,20,3,1,0.5319,0,0,0,0,0,0,1,53.19
938,20,3,1,0.5532,0,0,0,0,0,0,1,55.32
939,20,3,1,0.5745,0,0,0,0,0,0,1,57.45
940,20,3,1,0.5957,0,0,0,0,0,0,1,59.57
941,20,3,1,0.617,0,0,0,0,0,0,1,61.7
942,20,3,1,0.6383,0,0,0,0,0,0,1,63.83
943,20,3,1,0.6596,0,0,0,0,0,0,1,65.96
944,20,3,2,0.6809,0,0,0,0,0,0,1,68.09
945,20,3,2,0.7021,0,0,0,0,0,0,1,70.21
946,20,3,2,0.7234,0,0,0,0,0,0,1,72.34
947,20,3,1,0.7447,0,0,0,0,0,0,1,74.47
948,20,3,1,0.766,0,0,0,0,0,0,1,76.6
949,20,3,1,0.7872,0,0,0,0,0,0,1,78.72
950,20,3,1,0.8085,0,0,0,0,0,0,1,80.85
951,20,3,1,0.8298,0,0,0,0,0,0,1,82.98
952,20,3,1,0.8511,0,0,0,0,0,0,1,85.11
953,20,3,0,0.8723,0,0,0,0,0,0,1,87.23
954,20,3,1,0.8936,0,0,0,0,0,0,1,89.36
955,20,3,0,0.9149,0,0,0,0,0,0,1,91.49
956,20,3,0,0.9362,0,0,0,0,0,0,1,93.62
957,20,3,0,0.9574,0,0,0,0,0,0,1,95.74
958,20,3,0,0.9787,0,0,0,0,0,0,1,97.87
959,20,3,0,1,0,0,0,0,0,0,1,100
960,21,3,0,0,1,0,0,0,0,0,0,0
961,21,3,0,0.0213,1,0,0,0,0,0,0,2.13
962,21,3,0,0.0426,1,0,0,0,0,0,0,4.26
963,21,3,0,0.0638,1,0,0,0,0,0,0,6.38
964,21,3,0,0.0851,1,0,0,0,0,0,0,8.51
965,21,3,0,0.1064,1,0,0,0,0,0,0,10.64
966,21,3,0,0.1277,1,0,0,0,0,0,0,12.77
967,21,3,0,0.1489,1,0,0,0,0,0,0,14.89
968,21,3,0,0.1702,1,0,0,0,0,0,0,17.02
969,21,3,0,0.1915,1,0,0,0,0,0,0,19.15
970,21,3,0,0.2128,1,0,0,0,0,0,0,21.28
971,21,3,0,0.234,1,0,0,0,0,0,0,23.4
972,21,3,0,0.2553,1,0,0,0,0,0,0,25.53
973,21,3,0,0.2766,1,0,0,0,0,0,0,27.66
974,21,3,1,0.2979,1,0,0,0,0,0,0,29.79
975,21,3,2,0.3191,1,0,0,0,0,0,0,31.91
976,21,3,3,0.3404,1,0,0,0,0,0,0,34.04
977,21,3,2,0.3617,1,0,0,0,0,0,0,36.17
978,21,3,2,0.383,1,0,0,0,0,0,0,38.3
979,21,3,2,0.4043,1,0,0,0,0,0,0,40.43
980,21,3,2,0.4255,1,0,0,0,0,0,0,42.55
981,21,3,1,0.4468,1,0,0,0,0,0,0,44.68
982,21,3,0,0.4681,1,0,0,0,0,0,0,46.81
983,21,3,0,0.4894,1,0,0,0,0,0,0,48.94
984,21,3,0,0.5106,1,0,0,0,0,0,0,51.06
985,21,3,0,0.5319,1,0,0,0,0,0,0,53.19
986,21,3,1,0.5532,1,0,0,0,0,0,0,55.32
987,21,3,1,0.5745,1,0,0,0,0,0,0,57.45
988,21,3,1,0.5957,1,0,0,0,0,0,0,59.57
989,21,3,1,0.617,1,0,0,0,0,0,0,61.7
990,21,3,0,0.6383,1,0,0,0,0,0,0,63.83
991,21,3,1,0.6596,1,0,0,0,0,0,0,65.96
992,21,3,1,0.6809,1,0,0,0,0,0,0,68.09
993,21,3,1,0.7021,1,0,0,0,0,0,0,70.21
994,21,3,1,0.7234,1,0,0,0,0,0,0,72.34
995,21,3,1,0.7447,1,0,0,0,0,0,0,74.47
996,21,3,1,0.766,1,0,0,0,0,0,0,76.6
997,21,3,1,0.7872,1,0,0,0,0,0,0,78.72
998,21,3,1,0.8085,1,0,0,0,0,0,0,80.85
999,21,3,1,0.8298,1,0,0,0,0,0,0,82.98
1000,21,3,1,0.8511,1,0,0,0,0,0,0,85.11
1001,21,3,0,0.8723,1,0,0,0,0,0,0,87.23
1002,21,3,0,0.8936,1,0,0,0,0,0,0,89.36
1003,21,3,0,0.9149,1,0,0,0,0,0,0,91.49
1004,21,3,0,0.9362,1,0,0,0,0,0,0,93.62
1005,21,3,0,0.9574,1,0,0,0,0,0,0,95.74
1006,21,3,0,0.9787,1,0,0,0,0,0,0,97.87
1007,21,3,0,1,1,0,0,0,0,0,0,100
1008,22,3,0,0,0,1,0,0,0,0,0,0
1009,22,3,0,0.0213,0,1,0,0,0,0,0,2.13
1010,22,3,0,0.0426,0,1,0,0,0,0,0,4.26
1011,22,3,0,0.0638,0,1,0,0,0,0,0,6.38
1012,22,3,0,0.0851,0,1,0,0,0,0,0,8.51
1013,22,3,0,0.1064,0,1,0,0,0,0,0,10.64
1014,22,3,0,0.1277,0,1,0,0,0,0,0,12.77
1015,22,3,0,0.1489,0,1,0,0,0,0,0,14.89
1016,22,3,0,0.1702,0,1,0,0,0,0,0,17.02
1017,22,3,0,0.1915,0,1,0,0,0,0,0,19.15
1018,22,3,0,0.2128,0,1,0,0,0,0,0,21.28
1019,22,3,0,0.234,0,1,0,0,0,0,0,23.4
1020,22,3,0,0.2553,0,1,0,0,0,0,0,25.53
1021,22,3,0,0.2766,0,1,0,0,0,0,0,27.66
1022,22,3,1,0.2979,0,1,0,0,0,0,0,29.79
1023,22,3,2,0.3191,0,1,0,0,0,0,0,31.91
1024,22,3,2,0.3404,0,1,0,0,0,0,0,34.04
1025,22,3,2,0.3617,0,1,0,0,0,0,0,36.17
1026,22,3,2,0.383,0,1,0,0,0,0,0,38.3
1027,22,3,1,0.4043,0,1,0,0,0,0,0,40.43
1028,22,3,1,0.4255,0,1,0,0,0,0,0,42.55
1029,22,3,1,0.4468,0,1,0,0,0,0,0,44.68
1030,22,3,1,0.4681,0,1,0,0,0,0,0,46.81
1031,22,3,1,0.4894,0,1,0,0,0,0,0,48.94
1032,22,3,1,0.5106,0,1,0,0,0,0,0,51.06
1033,22,3,1,0.5319,0,1,0,0,0,0,0,53.19
1034,22,3,1,0.5532,0,1,0,0,0,0,0,55.32
1035,22,3,1,0.5745,0,1,0,0,0,0,0,57.45
1036,22,3,1,0.5957,0,1,0,0,0,0,0,59.57
1037,22,3,1,0.617,0,1,0,0,0,0,0,61.7
1038,22,3,2,0.6383,0,1,0,0,0,0,0,63.83
1039,22,3,2,0.6596,0,1,0,0,0,0,0,65.96
1040,22,3,1,0.6809,0,1,0,0,0,0,0,68.09
1041,22,3,1,0.7021,0,1,0,0,0,0,0,70.21
1042,22,3,1,0.7234,0,1,0,0,0,0,0,72.34
1043,22,3,2,0.7447,0,1,0,0,0,0,0,74.47
1044,22,3,2,0.766,0,1,0,0,0,0,0,76.6
1045,22,3,1,0.7872,0,1,0,0,0,0,0,78.72
1046,22,3,1,0.8085,0,1,0,0,0,0,0,80.85
1047,22,3,1,0.8298,0,1,0,0,0,0,0,82.98
1048,22,3,1,0.8511,0,1,0,0,0,0,0,85.11
1049,22,3,1,0.8723,0,1,0,0,0,0,0,87.23
1050,22,3,0,0.8936,0,1,0,0,0,0,0,89.36
1051,22,3,0,0.9149,0,1,0,0,0,0,0,91.49
1052,22,3,0,0.9362,0,1,0,0,0,0,0,93.62
1053,22,3,0,0.9574,0,1,0,0,0,0,0,95.74
1054,22,3,0,0.9787,0,1,0,0,0,0,0,97.87
1055,22,3,0,1,0,1,0,0,0,0,0,100
1056,23,3,0,0,0,0,1,0,0,0,0,0
1057,23,3,0,0.0213,0,0,1,0,0,0,0,2.13
1058,23,3,0,0.0426,0,0,1,0,0,0,0,4.26
1059,23,3,0,0.0638,0,0,1,0,0,0,0,6.38
1060,23,3,0,0.0851,0,0,1,0,0,0,0,8.51
1061,23,3,0,0.1064,0,0,1,0,0,0,0,10.64
1062,23,3,0,0.1277,0,0,1,0,0,0,0,12.77
1063,23,3,0,0.1489,0,0,1,0,0,0,0,14.89
1064,23,3,0,0.1702,0,0,1,0,0,0,0,17.02
1065,23,3,0,0.1915,0,0,1,0,0,0,0,19.15
1066,23,3,0,0.2128,0,0,1,0,0,0,0,21.28
1067,23,3,0,0.234,0,0,1,0,0,0,0,23.4
1068,23,3,0,0.2553,0,0,1,0,0,0,0,25.53
1069,23,3,0,0.2766,0,0,1,0,0,0,0,27.66
1070,23,3,1,0.2979,0,0,1,0,0,0,0,29.79
1071,23,3,2,0.3191,0,0,1,0,0,0,0,31.91
1072,23,3,2,0.3404,0,0,1,0,0,0,0,34.04
1073,23,3,2,0.3617,0,0,1,0,0,0,0,36.17
1074,23,3,1,0.383,0,0,1,0,0,0,0,38.3
1075,23,3,1,0.4043,0,0,1,0,0,0,0,40.43
1076,23,3,1,0.4255,0,0,1,0,0,0,0,42.55
1077,23,3,1,0.4468,0,0,1,0,0,0,0,44.68
1078,23,3,1,0.4681,0,0,1,0,0,0,0,46.81
1079,23,3,0,0.4894,0,0,1,0,0,0,0,48.94
1080,23,3,0,0.5106,0,0,1,0,0,0,0,51.06
1081,23,3,0,0.5319,0,0,1,0,0,0,0,53.19
1082,23,3,0,0.5532,0,0,1,0,0,0,0,55.32
1083,23,3,1,0.5745,0,0,1,0,0,0,0,57.45
1084,23,3,1,0.5957,0,0,1,0,0,0,0,59.57
1085,23,3,1,0.617,0,0,1,0,0,0,0,61.7
1086,23,3,1,0.6383,0,0,1,0,0,0,0,63.83
1087,23,3,1,0.6596,0,0,1,0,0,0,0,65.96
1088,23,3,1,0.6809,0,0,1,0,0,0,0,68.09
1089,23,3,1,0.7021,0,0,1,0,0,0,0,70.21
1090,23,3,1,0.7234,0,0,1,0,0,0,0,72.34
1091,23,3,2,0.7447,0,0,1,0,0,0,0,74.47
1092,23,3,2,0.766,0,0,1,0,0,0,0,76.6
1093,23,3,1,0.7872,0,0,1,0,0,0,0,78.72
1094,23,3,1,0.8085,0,0,1,0,0,0,0,80.85
1095,23,3,1,0.8298,0,0,1,0,0,0,0,82.98
1096,23,3,0,0.8511,0,0,1,0,0,0,0,85.11
1097,23,3,1,0.8723,0,0,1,0,0,0,0,87.23
1098,23,3,0,0.8936,0,0,1,0,0,0,0,89.36
1099,23,3,0,0.9149,0,0,1,0,0,0,0,91.49
1100,23,3,0,0.9362,0,0,1,0,0,0,0,93.62
1101,23,3,0,0.9574,0,0,1,0,0,0,0,95.74
1102,23,3,0,0.9787,0,0,1,0,0,0,0,97.87
1103,23,3,0,1,0,0,1,0,0,0,0,100
1104,24,3,0,0,0,0,0,1,0,0,0,0
1105,24,3,0,0.0213,0,0,0,1,0,0,0,2.13
1106,24,3,0,0.0426,0,0,0,1,0,0,0,4.26
1107,24,3,0,0.0638,0,0,0,1,0,0,0,6.38
1108,24,3,0,0.0851,0,0,0,1,0,0,0,8.51
1109,24,3,0,0.1064,0,0,0,1,0,0,0,10.64
1110,24,3,0,0.1277,0,0,0,1,0,0,0,12.77
1111,24,3,0,0.1489,0,0,0,1,0,0,0,14.89
1112,24,3,0,0.1702,0,0,0,1,0,0,0,17.02
1113,24,3,0,0.1915,0,0,0,1,0,0,0,19.15
1114,24,3,0,0.2128,0,0,0,1,0,0,0,21.28
1115,24,3,0,0.234,0,0,0,1,0,0,0,23.4
1116,24,3,0,0.2553,0,0,0,1,0,0,0,25.53
1117,24,3,0,0.2766,0,0,0,1,0,0,0,27.66
1118,24,3,1,0.2979,0,0,0,1,0,0,0,29.79
1119,24,3,2,0.3191,0,0,0,1,0,0,0,31.91
1120,24,3,2,0.3404,0,0,0,1,0,0,0,34.04
1121,24,3,2,0.3617,0,0,0,1,0,0,0,36.17
1122,24,3,2,0.383,0,0,0,1,0,0,0,38.3
1123,24,3,2,0.4043,0,0,0,1,0,0,0,40.43
1124,24,3,2,0.4255,0,0,0,1,0,0,0,42.55
1125,24,3,1,0.4468,0,0,0,1,0,0,0,44.68
1126,24,3,1,0.4681,0,0,0,1,0,0,0,46.81
1127,24,3,1,0.4894,0,0,0,1,0,0,0,48.94
1128,24,3,1,0.5106,0,0,0,1,0,0,0,51.06
1129,24,3,1,0.5319,0,0,0,1,0,0,0,53.19
1130,24,3,1,0.5532,0,0,0,1,0,0,0,55.32
1131,24,3,1,0.5745,0,0,0,1,0,0,0,57.45
1132,24,3,1,0.5957,0,0,0,1,0,0,0,59.57
1133,24,3,1,0.617,0,0,0,1,0,0,0,61.7
1134,24,3,2,0.6383,0,0,0,1,0,0,0,63.83
1135,24,3,1,0.6596,0,0,0,1,0,0,0,65.96
1136,24,3,1,0.6809,0,0,0,1,0,0,0,68.09
1137,24,3,1,0.7021,0,0,0,1,0,0,0,70.21
1138,24,3,1,0.7234,0,0,0,1,0,0,0,72.34
1139,24,3,1,0.7447,0,0,0,1,0,0,0,74.47
1140,24,3,2,0.766,0,0,0,1,0,0,0,76.6
1141,24,3,1,0.7872,0,0,0,1,0,0,0,78.72
1142,24,3,1,0.8085,0,0,0,1,0,0,0,80.85
1143,24,3,1,0.8298,0,0,0,1,0,0,0,82.98
1144,24,3,1,0.8511,0,0,0,1,0,0,0,85.11
1145,24,3,0,0.8723,0,0,0,1,0,0,0,87.23
1146,24,3,0,0.8936,0,0,0,1,0,0,0,89.36
1147,24,3,0,0.9149,0,0,0,1,0,0,0,91.49
1148,24,3,0,0.9362,0,0,0,1,0,0,0,93.62
1149,24,3,0,0.9574,0,0,0,1,0,0,0,95.74
1150,24,3,0,0.9787,0,0,0,1,0,0,0,97.87
1151,24,3,0,1,0,0,0,1,0,0,0,100
1152,25,3,0,0,0,0,0,0,1,0,0,0
1153,25,3,0,0.0213,0,0,0,0,1,0,0,2.13
1154,25,3,0,0.0426,0,0,0,0,1,0,0,4.26
1155,25,3,0,0.0638,0,0,0,0,1,0,0,6.38
1156,25,3,0,0.0851,0,0,0,0,1,0,0,8.51
1157,25,3,0,0.1064,0,0,0,0,1,0,0,10.64
1158,25,3,0,0.1277,0,0,0,0,1,0,0,12.77
1159,25,3,0,0.1489,0,0,0,0,1,0,0,14.89
1160,25,3,0,0.1702,0,0,0,0,1,0,0,17.02
1161,25,3,0,0.1915,0,0,0,0,1,0,0,19.15
1162,25,3,0,0.2128,0,0,0,0,1,0,0,21.28
1163,25,3,0,0.234,0,0,0,0,1,0,0,23.4
1164,25,3,0,0.2553,0,0,0,0,1,0,0,25.53
1165,25,3,0,0.2766,0,0,0,0,1,0,0,27.66
1166,25,3,1,0.2979,0,0,0,0,1,0,0,29.79
1167,25,3,2,0.3191,0,0,0,0,1,0,0,31.91
1168,25,3,3,0.3404,0,0,0,0,1,0,0,34.04
1169,25,3,2,0.3617,0,0,0,0,1,0,0,36.17
1170,25,3,2,0.383,0,0,0,0,1,0,0,38.3
1171,25,3,2,0.4043,0,0,0,0,1,0,0,40.43
1172,25,3,2,0.4255,0,0,0,0,1,0,0,42.55
1173,25,3,1,0.4468,0,0,0,0,1,0,0,44.68
1174,25,3,1,0.4681,0,0,0,0,1,0,0,46.81
1175,25,3,1,0.4894,0,0,0,0,1,0,0,48.94
1176,25,3,1,0.5106,0,0,0,0,1,0,0,51.06
1177,25,3,1,0.5319,0,0,0,0,1,0,0,53.19
1178,25,3,1,0.5532,0,0,0,0,1,0,0,55.32
1179,25,3,1,0.5745,0,0,0,0,1,0,0,57.45
1180,25,3,2,0.5957,0,0,0,0,1,0,0,59.57
1181,25,3,2,0.617,0,0,0,0,1,0,0,61.7
1182,25,3,1,0.6383,0,0,0,0,1,0,0,63.83
1183,25,3,2,0.6596,0,0,0,0,1,0,0,65.96
1184,25,3,2,0.6809,0,0,0,0,1,0,0,68.09
1185,25,3,2,0.7021,0,0,0,0,1,0,0,70.21
1186,25,3,3,0.7234,0,0,0,0,1,0,0,72.34
1187,25,3,3,0.7447,0,0,0,0,1,0,0,74.47
1188,25,3,3,0.766,0,0,0,0,1,0,0,76.6
1189,25,3,2,0.7872,0,0,0,0,1,0,0,78.72
1190,25,3,1,0.8085,0,0,0,0,1,0,0,80.85
1191,25,3,1,0.8298,0,0,0,0,1,0,0,82.98
1192,25,3,1,0.8511,0,0,0,0,1,0,0,85.11
1193,25,3,1,0.8723,0,0,0,0,1,0,0,87.23
1194,25,3,1,0.8936,0,0,0,0,1,0,0,89.36
1195,25,3,1,0.9149,0,0,0,0,1,0,0,91.49
1196,25,3,1,0.9362,0,0,0,0,1,0,0,93.62
1197,25,3,0,0.9574,0,0,0,0,1,0,0,95.74
1198,25,3,0,0.9787,0,0,0,0,1,0,0,97.87
1199,25,3,0,1,0,0,0,0,1,0,0,100
1200,26,3,0,0,0,0,0,0,0,1,0,0
1201,26,3,0,0.0213,0,0,0,0,0,1,0,2.13
1202,26,3,0,0.0426,0,0,0,0,0,1,0,4.26
1203,26,3,0,0.0638,0,0,0,0,0,1,0,6.38
1204,26,3,0,0.0851,0,0,0,0,0,1,0,8.51
1205,26,3,0,0.1064,0,0,0,0,0,1,0,10.64
1206,26,3,0,0.1277,0,0,0,0,0,1,0,12.77
1207,26,3,0,0.1489,0,0,0,0,0,1,0,14.89
1208,26,3,0,0.1702,0,0,0,0,0,1,0,17.02
1209,26,3,0,0.1915,0,0,0,0,0,1,0,19.15
1210,26,3,0,0.2128,0,0,0,0,0,1,0,21.28
1211,26,3,0,0.234,0,0,0,0,0,1,0,23.4
1212,26,3,0,0.2553,0,0,0,0,0,1,0,25.53
1213,26,3,0,0.2766,0,0,0,0,0,1,0,27.66
1214,26,3,0,0.2979,0,0,0,0,0,1,0,29.79
1215,26,3,0,0.3191,0,0,0,0,0,1,0,31.91
1216,26,3,1,0.3404,0,0,0,0,0,1,0,34.04
1217,26,3,2,0.3617,0,0,0,0,0,1,0,36.17
1218,26,3,2,0.383,0,0,0,0,0,1,0,38.3
1219,26,3,2,0.4043,0,0,0,0,0,1,0,40.43
1220,26,3,2,0.4255,0,0,0,0,0,1,0,42.55
1221,26,3,2,0.4468,0,0,0,0,0,1,0,44.68
1222,26,3,2,0.4681,0,0,0,0,0,1,0,46.81
1223,26,3,2,0.4894,0,0,0,0,0,1,0,48.94
1224,26,3,1,0.5106,0,0,0,0,0,1,0,51.06
1225,26,3,1,0.5319,0,0,0,0,0,1,0,53.19
1226,26,3,1,0.5532,0,0,0,0,0,1,0,55.32
1227,26,3,1,0.5745,0,0,0,0,0,1,0,57.45
1228,26,3,1,0.5957,0,0,0,0,0,1,0,59.57
1229,26,3,1,0.617,0,0,0,0,0,1,0,61.7
1230,26,3,2,0.6383,0,0,0,0,0,1,0,63.83
1231,26,3,1,0.6596,0,0,0,0,0,1,0,65.96
1232,26,3,1,0.6809,0,0,0,0,0,1,0,68.09
1233,26,3,1,0.7021,0,0,0,0,0,1,0,70.21
1234,26,3,1,0.7234,0,0,0,0,0,1,0,72.34
1235,26,3,1,0.7447,0,0,0,0,0,1,0,74.47
1236,26,3,1,0.766,0,0,0,0,0,1,0,76.6
1237,26,3,1,0.7872,0,0,0,0,0,1,0,78.72
1238,26,3,1,0.8085,0,0,0,0,0,1,0,80.85
1239,26,3,1,0.8298,0,0,0,0,0,1,0,82.98
1240,26,3,1,0.8511,0,0,0,0,0,1,0,85.11
1241,26,3,0,0.8723,0,0,0,0,0,1,0,87.23
1242,26,3,1,0.8936,0,0,0,0,0,1,0,89.36
1243,26,3,0,0.9149,0,0,0,0,0,1,0,91.49
1244,26,3,0,0.9362,0,0,0,0,0,1,0,93.62
1245,26,3,0,0.9574,0,0,0,0,0,1,0,95.74
1246,26,3,0,0.9787,0,0,0,0,0,1,0,97.87
1247,26,3,0,1,0,0,0,0,0,1,0,100
1248,27,3,0,0,0,0,0,0,0,0,1,0
1249,27,3,0,0.0213,0,0,0,0,0,0,1,2.13
1250,27,3,0,0.0426,0,0,0,0,0,0,1,4.26
1251,27,3,0,0.0638,0,0,0,0,0,0,1,6.38
1252,27,3,0,0.0851,0,0,0,0,0,0,1,8.51
1253,27,3,0,0.1064,0,0,0,0,0,0,1,10.64
1254,27,3,0,0.1277,0,0,0,0,0,0,1,12.77
1255,27,3,0,0.1489,0,0,0,0,0,0,1,14.89
1256,27,3,0,0.1702,0,0,0,0,0,0,1,17.02
1257,27,3,0,0.1915,0,0,0,0,0,0,1,19.15
1258,27,3,0,0.2128,0,0,0,0,0,0,1,21.28
1259,27,3,0,0.234,0,0,0,0,0,0,1,23.4
1260,27,3,0,0.2553,0,0,0,0,0,0,1,25.53
1261,27,3,0,0.2766,0,0,0,0,0,0,1,27.66
1262,27,3,0,0.2979,0,0,0,0,0,0,1,29.79
1263,27,3,0,0.3191,0,0,0,0,0,0,1,31.91
1264,27,3,0,0.3404,0,0,0,0,0,0,1,34.04
1265,27,3,1,0.3617,0,0,0,0,0,0,1,36.17
1266,27,3,1,0.383,0,0,0,0,0,0,1,38.3
1267,27,3,1,0.4043,0,0,0,0,0,0,1,40.43
1268,27,3,1,0.4255,0,0,0,0,0,0,1,42.55
1269,27,3,1,0.4468,0,0,0,0,0,0,1,44.68
1270,27,3,1,0.4681,0,0,0,0,0,0,1,46.81
1271,27,3,1,0.4894,0,0,0,0,0,0,1,48.94
1272,27,3,1,0.5106,0,0,0,0,0,0,1,51.06
1273,27,3,1,0.5319,0,0,0,0,0,0,1,53.19
1274,27,3,1,0.5532,0,0,0,0,0,0,1,55.32
1275,27,3,1,0.5745,0,0,0,0,0,0,1,57.45
1276,27,3,1,0.5957,0,0,0,0,0,0,1,59.57
1277,27,3,1,0.617,0,0,0,0,0,0,1,61.7
1278,27,3,1,0.6383,0,0,0,0,0,0,1,63.83
1279,27,3,1,0.6596,0,0,0,0,0,0,1,65.96
1280,27,3,1,0.6809,0,0,0,0,0,0,1,68.09
1281,27,3,1,0.7021,0,0,0,0,0,0,1,70.21
1282,27,3,1,0.7234,0,0,0,0,0,0,1,72.34
1283,27,3,1,0.7447,0,0,0,0,0,0,1,74.47
1284,27,3,1,0.766,0,0,0,0,0,0,1,76.6
1285,27,3,1,0.7872,0,0,0,0,0,0,1,78.72
1286,27,3,1,0.8085,0,0,0,0,0,0,1,80.85
1287,27,3,1,0.8298,0,0,0,0,0,0,1,82.98
1288,27,3,1,0.8511,0,0,0,0,0,0,1,85.11
1289,27,3,1,0.8723,0,0,0,0,0,0,1,87.23
1290,27,3,1,0.8936,0,0,0,0,0,0,1,89.36
1291,27,3,0,0.9149,0,0,0,0,0,0,1,91.49
1292,27,3,0,0.9362,0,0,0,0,0,0,1,93.62
1293,27,3,0,0.9574,0,0,0,0,0,0,1,95.74
1294,27,3,0,0.9787,0,0,0,0,0,0,1,97.87
1295,27,3,0,1,0,0,0,0,0,0,1,100
1296,28,3,0,0,1,0,0,0,0,0,0,0
1297,28,3,0,0.0213,1,0,0,0,0,0,0,2.13
1298,28,3,0,0.0426,1,0,0,0,0,0,0,4.26
1299,28,3,0,0.0638,1,0,0,0,0,0,0,6.38
1300,28,3,0,0.0851,1,0,0,0,0,0,0,8.51
1301,28,3,0,0.1064,1,0,0,0,0,0,0,10.64
1302,28,3,0,0.1277,1,0,0,0,0,0,0,12.77
1303,28,3,0,0.1489,1,0,0,0,0,0,0,14.89
1304,28,3,0,0.1702,1,0,0,0,0,0,0,17.02
1305,28,3,0,0.1915,1,0,0,0,0,0,0,19.15
1306,28,3,0,0.2128,1,0,0,0,0,0,0,21.28
1307,28,3,0,0.234,1,0,0,0,0,0,0,23.4
1308,28,3,0,0.2553,1,0,0,0,0,0,0,25.53
1309,28,3,0,0.2766,1,0,0,0,0,0,0,27.66
1310,28,3,1,0.2979,1,0,0,0,0,0,0,29.79
1311,28,3,2,0.3191,1,0,0,0,0,0,0,31.91
1312,28,3,2,0.3404,1,0,0,0,0,0,0,34.04
1313,28,3,2,0.3617,1,0,0,0,0,0,0,36.17
1314,28,3,2,0.383,1,0,0,0,0,0,0,38.3
1315,28,3,1,0.4043,1,0,0,0,0,0,0,40.43
1316,28,3,1,0.4255,1,0,0,0,0,0,0,42.55
1317,28,3,1,0.4468,1,0,0,0,0,0,0,44.68
1318,28,3,0,0.4681,1,0,0,0,0,0,0,46.81
1319,28,3,0,0.4894,1,0,0,0,0,0,0,48.94
1320,28,3,0,0.5106,1,0,0,0,0,0,0,51.06
1321,28,3,0,0.5319,1,0,0,0,0,0,0,53.19
1322,28,3,0,0.5532,1,0,0,0,0,0,0,55.32
1323,28,3,1,0.5745,1,0,0,0,0,0,0,57.45
1324,28,3,1,0.5957,1,0,0,0,0,0,0,59.57
1325,28,3,1,0.617,1,0,0,0,0,0,0,61.7
1326,28,3,1,0.6383,1,0,0,0,0,0,0,63.83
1327,28,3,1,0.6596,1,0,0,0,0,0,0,65.96
1328,28,3,1,0.6809,1,0,0,0,0,0,0,68.09
1329,28,3,1,0.7021,1,0,0,0,0,0,0,70.21
1330,28,3,1,0.7234,1,0,0,0,0,0,0,72.34
1331,28,3,1,0.7447,1,0,0,0,0,0,0,74.47
1332,28,3,1,0.766,1,0,0,0,0,0,0,76.6
1333,28,3,2,0.7872,1,0,0,0,0,0,0,78.72
1334,28,3,1,0.8085,1,0,0,0,0,0,0,80.85
1335,28,3,1,0.8298,1,0,0,0,0,0,0,82.98
1336,28,3,0,0.8511,1,0,0,0,0,0,0,85.11
1337,28,3,1,0.8723,1,0,0,0,0,0,0,87.23
1338,28,3,0,0.8936,1,0,0,0,0,0,0,89.36
1339,28,3,0,0.9149,1,0,0,0,0,0,0,91.49
1340,28,3,0,0.9362,1,0,0,0,0,0,0,93.62
1341,28,3,0,0.9574,1,0,0,0,0,0,0,95.74
